,Day of Week_Friday,Day of Week_Saturday,Day of Week_Sunday,Day of Week_Thursday,Day of Week_Tuesday,Day of Week_Wednesday,Genre_action,Genre_adventure,Genre_animation,Genre_biography,Genre_comedy,Genre_crime,Genre_documentary,Genre_drama,Genre_fantasy,Genre_horror,Genre_musical,Genre_mystery,Genre_romance,Genre_sci-fi,Genre_thriller,Studio_encoded,Director_encoded,Studio_encoded,Director_encoded,Adjusted Gross ($mill),Budget ($mill),Gross ($mill),IMDb Rating,MovieLens Rating,Runtime (min),Year,Month,Day
38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1299342105263158,0.003289473684210526,0.1299342105263158,0.003289473684210526,0.005974776510248924,0.17167668670674682,0.0018162847316149366,0.40000000000000013,0.5,0.3653846153846154,0.8815789473684212,0.4545454545454545,0.03333333333333333
39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1069078947368421,0.006578947368421052,0.1069078947368421,0.006578947368421052,0.005989826325136203,0.2818971275885104,0.0018549290876067465,0.6000000000000001,0.75,0.5192307692307693,0.8815789473684212,0.9999999999999999,0.23333333333333334
40,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13980263157894737,0.001644736842105263,0.13980263157894737,0.001644736842105263,0.006050025584685311,0.11489645958583834,0.007381071994435204,0.6000000000000001,0.75,0.3317307692307693,0.9078947368421062,0.36363636363636365,0.26666666666666666
41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1299342105263158,0.006578947368421052,0.1299342105263158,0.006578947368421052,0.00614032447400897,0.24849699398797598,0.007265138926459774,0.6000000000000001,0.5,0.4326923076923077,0.9210526315789487,0.9999999999999999,0.8
42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1299342105263158,0.001644736842105263,0.1299342105263158,0.001644736842105263,0.006215573548445357,0.16499665998663995,0.013409591529157161,0.6000000000000001,0.5,0.39903846153846156,0.9605263157894761,0.2727272727272727,0.16666666666666669
43,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1069078947368421,0.001644736842105263,0.1069078947368421,0.001644736842105263,0.006275772807994465,0.39879759519038077,0.016385206940526323,0.6000000000000001,0.5,0.4182692307692307,0.9868421052631611,0.09090909090909091,0.3666666666666667
44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15296052631578946,0.001644736842105263,0.15296052631578946,0.001644736842105263,0.0063510218824308524,0.16499665998663995,0.015071298836804872,0.40000000000000013,0.5,0.2932692307692307,0.9736842105263186,0.6363636363636364,0.26666666666666666
45,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10197368421052631,0.009868421052631578,0.10197368421052631,0.009868421052631578,0.006381121512205403,0.331997327989312,0.016655717432468978,0.40000000000000013,0.5,0.326923076923077,0.9868421052631611,0.5454545454545454,0.8
46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.009868421052631578,0.003289473684210526,0.009868421052631578,0.003289473684210526,0.006441320771754511,0.06813627254509018,0.013950612513042457,0.8,0.75,0.4423076923076923,0.9605263157894761,0.9090909090909091,0.5
47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1069078947368421,0.008223684210526315,0.1069078947368421,0.008223684210526315,0.00650152003130362,0.13159652638610556,0.009506511573984605,0.8,0.75,0.4326923076923077,0.9342105263157912,0.8181818181818182,0.0
48,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13980263157894737,0.006578947368421052,0.13980263157894737,0.006578947368421052,0.0065165698461908915,0.27354709418837675,0.00846311396220581,0.40000000000000013,0.5,0.27884615384615385,0.9078947368421062,0.09090909090909091,0.43333333333333335
